FECH;ORIGEN;CANTI;FOBDOL;FOBPES
2312;PRY;206;158568;622965212
2312;PER;347;2295;9114031
2312;PER;220;1584;6202511
2312;PER;821;2647;10488434
2312;PER;643;2769;10986915
2312;PER;17;115;451958
2312;PER;40;113;447901
2312;PER;5723;19547;77363076
2312;PER;1556;3648;14499410
2312;PER;5838;20377;80859823
2312;PER;187;791;3138377
2312;PER;27;76;300847
2312;PER;15748;32035;126963505
2312;PER;558;1744;6897307
2312;PER;72;709;2776823
2312;PER;3616;4974;19752477
2312;PER;1140;3507;13860946
2312;PER;94;403;1576861
2312;PER;9648;22235;88188070
2312;PER;909;3489;13778286
2312;PER;60;514;2010965
2312;PER;1236;3977;15831357
2312;PER;8118;21056;83024392
2312;PER;55;505;2005266
2312;PER;192;1155;4564736
2312;PER;119;1073;4239420
2312;PER;36;365;1453053
2312;PER;441;2895;11502221
2312;PER;141;544;2129955
2312;PER;155;1301;5177630
2312;PER;458;3338;13243897
2312;PER;1485;12186;48285698
2312;PER;282;1494;5934115
2312;PER;344;2133;8484934
2312;PER;246;1278;5059459
2312;PER;58;326;1276274
2312;PER;1067;5950;23634537
2312;PER;1435;4864;19251875
2312;PER;2;12;48945
2312;PER;111;956;3755635
2312;PER;47;219;873577
2312;PER;1986;3997;15835812
2312;PER;1742;5301;20984816
2312;PER;530;1614;6404052
2312;PER;145;13236;51823809
2312;PER;10;72;278744
2312;PER;3859;50040;198721612
2312;PER;116;3790;15049382
2312;PER;5;25;95818
2312;PER;22;2389;9451908
2312;PER;658;12609;50416973
2312;PER;138;552;2183646
2312;PER;3316;36738;145331119
2312;PER;412;123935;495645437
2312;PER;153;3547;13637849
2312;PER;306;5880;22607483
2312;PER;60;1500;5898885
2312;PER;2000;457;1820003
2312;PER;887;8776;35022047
2312;PER;1528;33452;132268056
2312;PER;384;4064;15623385
2312;PER;60;2476;9721463
2312;PER;50;1098;4299142
2312;PER;79;2025;7948428
2312;PER;1463;44232;171467770
2312;PER;489;13428;51626955
2312;PER;0;2;9446
2312;PER;0;17;64963
2312;PER;47;510;1972813
2312;PER;0;6;22842
2312;PER;39;957;3705365
2312;PER;0;23;89430
2312;PER;0;41;157181
2312;PER;0;3;13086
2312;PER;0;3;13124
2312;PER;1;63;243863
2312;PER;2;181;701700
2312;PER;0;16;60975
2312;PER;24;311;1205182
2312;PER;1;106;411225
2312;PER;5;460;1779822
2312;PER;0;12;45761
2312;PER;4;46;178358
2312;PER;7;3436;13303464
2312;PER;1;34268;137020141
2312;PER;4;7116;27550012
2312;PER;7;608;2355235
2312;PER;2;30;117499
2312;PER;1;48;186449
2312;PER;25;4535;18092609
2312;PER;2;412;1643695
2312;PER;66;1717;6849419
2312;PER;7;910;3630491
2312;PER;55;14806;59069277
2312;PER;4;664;2649061
2312;PER;5;200;797910
2312;PER;12;1056;4212965
2312;PER;3;417;1663642
2312;PER;3;4030;16052095
2312;PER;1;285;1139575
2312;PER;4;2489;9952291
2312;PER;1;5890;23551224
2312;PER;3;7857;31416293
2312;PER;711;22495;89915335
2312;PER;2;25002;98720370
2312;PER;45;7131;28449481
2312;PER;66;4235;16895744
2312;PER;1500;130859;517555454
2312;PER;800;58481;231269358
2312;PER;1720;3594;14215613
2312;PER;1196;2638;10436996
2312;PER;501;859;3398180
2312;PER;10;124;491004
2312;PER;4;46;180388
2312;PER;83;844;3339870
2312;PER;136;1046;4136822
2312;PER;32;24275;97233102
2312;PER;725000;999000;3965417660
2312;PER;480;13473;52754233
2312;PER;416;33600;132485808
2312;PER;2111;14923;59431445
2312;PER;54000;5199;20791157
2312;PER;820920;31063;122500463
2312;PER;20400;1469;5810397
2312;PER;135000;28705;114802598
2312;PER;30000;7190;28754902
2312;PER;8;500;1962885
2312;PER;19;3914;15366327
2312;PER;8;1504;5902474
2312;PER;14;987;3874735
2312;PER;10;276;1083905
2312;PER;4;458;1798003
2312;PER;25;3425;13445762
2312;PER;3;338;1324947
2312;PER;48;8513;33421650
2312;PER;6;2613;10257330
2312;PER;9;5097;20008472
2312;PER;23;3514;13793585
2312;PER;6;2935;11521664
2312;PER;10;1400;5496078
2312;PER;93;2307;9056516
2312;PER;8;2017;7917493
2312;PER;54;2171;8524181
2312;PER;108;3219;12638938
2312;PER;14;1855;7283049
2312;PER;22;2416;9484032
2312;PER;15;3235;12701004
2312;PER;5;48;189615
2312;PER;65;8740;34311230
2312;PER;182;7570;29716783
2312;PER;2584;58344;225624836
2312;PER;62;4669;18473321
2312;PER;580;14501;57983193
2312;PER;831;16267;62542563
2312;PER;292;28807;115895243
2312;PER;4790;374878;1470657842
2312;PER;1322;54098;207410821
2312;PER;1301;96658;386600906
2312;PER;75;2738;10906860
2312;PER;61;825;3172583
2312;PER;259;445;1759655
2312;PER;11877;17244;68213256
2312;PER;18;68;271401
2312;PER;296;877;3507740
2312;PER;140;451;1802623
2312;PER;422;849;3395036
2312;PER;444;561;2244160
2312;PER;134;1042;4168606
2312;PER;104;367;1469071
2312;PER;130;689;2754287
2312;PER;97;44633;175846463
2312;PER;50;653;2609468
2312;PER;320;13790;55229396
2312;PER;2987;26322;103164310
2312;PER;3500;8750;34995013
2312;PER;175;13281;53121925
2312;PER;100;5671;21803802
2312;PER;32;1626;6412944
2312;PER;20;393;1566971
2312;PER;422;29238;115686206
2312;PER;1281;25858;101489709
2312;PER;1346;40237;159126592
2312;PER;2520;64742;253985379
2312;PER;20;658;2619319
2312;PER;100;5472;21796593
2312;PER;160;4158;16393542
2312;PER;1081;24404;95914912
2312;PER;1010;36462;140635708
2312;PER;1053;6917;26594705
2312;PER;3612;208564;826918117
2312;PER;2;334;1284167
2312;PER;124;1810;6960990
2312;PER;816;5426;21647298
2312;PER;105;2943;11840830
2312;PER;90;4648;17870369
2312;PER;181;963;3837566
2312;PER;80;4284;16373662
2312;PER;10000;497;1988157
2312;PER;2000;5520;21983400
2312;PER;60000;4234;16277772
2312;PER;1;205;817621
2312;PER;3478;16496;64816555
2312;PER;2;3;12619
2312;PER;92;243;962901
2312;PER;90;206;814437
2312;PER;450;2281;9028868
2312;PER;68;428;1686513
2312;PER;466;3030;12040577
2312;PER;213;1295;5132673
2312;PER;3090;11456;45337474
2312;PER;38;93;368374
2312;PER;2743;9148;36333776
2312;PER;315;1675;6678825
2312;PER;3596;8396;33386124
2312;PER;736;1200;4778505
2312;PER;70;503;1988668
2312;PER;206;976;3871656
2312;PER;1009;2583;10265965
2312;PER;1012;2502;9964855
2312;PER;394;1608;6387344
2312;PER;9414;20829;82472374
2312;PER;1220;4782;18926919
2312;PER;435;4263;16943535
2312;PER;1840;5398;21339062
2312;PER;94;42;168487
2312;PER;9;54;215090
2312;PER;205;2146;8484417
2312;PER;64;687;2735309
2312;PER;209;2176;8578811
2312;PER;158;678;2699859
2312;PER;103;692;2738711
2312;PER;556;6921;27234068
2312;PER;205;2811;11038288
2312;PER;5;1155;4524084
2312;PER;16;3658;14320998
2312;PER;15;65;256398
2312;PER;318;3726;14724005
2312;PER;511;2199;8662400
2312;PER;4;412;1612217
2312;PER;8;824;3224435
2312;PER;808;3974;15703138
2312;PER;51;243;962561
2312;PER;192;1518;6023497
2312;PER;2;164;641582
2312;PER;3;536;2097535
2312;PER;402;1556;6134329
2312;PER;316;1326;5237483
2312;PER;195;11564;45279638
2312;PER;121;5643;22324138
2312;PER;6;501;1983722
2312;PER;236;1315;5258282
2312;PER;1824;6238;24951759
2312;PER;36;3002;12005286
2312;PER;74;1474;5832779
2312;PER;169;3371;13336972
2312;PER;1;3288;13148180
2312;PER;13;13034;51560940
2312;PER;3;1566;6238290
2312;PER;1;15820;63013433
2312;PER;37;7172;28568944
2312;PER;19;2864;11245290
2312;PER;76;13286;52157859
2312;PER;108;19391;76177689
2312;PER;14;1414;5719941
2312;PER;50;700;2787750
2312;PER;11000;5427;21652644
2312;PER;30;459;1816619
2312;PER;35;21;84184
2312;PER;300;30282;121126395
2312;PER;300;22629;90512723
2312;PER;320;7619;30140483
2312;PER;2974;66174;264004123
2312;PER;3;189;725785
2312;PER;983;8804;34762156
2312;PER;1;300;1179777
2312;PER;14;5265;20616070
2312;PER;1;772;3035488
2312;PER;24;920;3680469
2312;PER;11;1105;4416674
2312;PER;1;5966;23462736
2312;PER;1;150;599777
2312;PER;1;1141;4488068
2312;PER;1;375;1500801
2312;PER;2;100;404522
2312;PER;33670;2376;9400318
2312;PER;7159;14943;59329957
2312;PER;14101;30475;120767725
2312;PER;72;207;824193
2312;PER;435;576;2291181
2312;PER;4580;7735;30633952
2312;PER;114;186;733761
2312;PER;12;24;93790
2312;PER;675;1605;6392796
2312;PER;694;1014;3949488
2312;PER;192;835;3311209
2312;PER;17;281;1095597
2312;PER;87;978;3858622
2312;PER;412;3256;12644497
2312;PER;8;5033;20124541
2312;PER;21;507;2004761
2312;PER;156;18286;70793993
2312;PER;209;3428;13420528
2312;PER;126;6261;23929855
2312;PER;254;14643;58416986
2312;PER;209;19624;78263646
2312;PER;1190;42022;162136266
2312;PER;1007;31928;123554912
2312;PER;100;1639;6630116
2312;PER;640;12508;48974198
2312;PER;91;164;651365
2312;PER;993;1866;7365681
2312;PER;40;19141;76460385
2312;PER;2000;14250;57330743
2312;PER;907;26063;103812838
2312;PER;15;1787;6831532
2312;PER;75;940;3638195
2312;PER;61;15892;60738490
2312;PER;537;50397;192620312
2312;PER;993;34800;134130120
2312;PER;2626;128200;493684704
2312;PER;0;150;597473
2312;PER;45;2628;10482543
2312;PER;10;720;2751876
2312;PER;30;9600;36691680
2312;PER;132450;34715;133473156
2312;PER;504;13104;51669465
2312;PER;855;2113;8414404
2312;PER;314;651;2592075
2312;PER;38;101;396208
2312;PER;279;4512;17664462
2312;PER;68;123;482057
2312;PER;85;161;642464
2312;PER;2579;2343;9179503
2312;PER;41;93;367186
2312;PER;15;41;163539
2312;PER;319;5237;20505577
2312;PER;358;2306;9200105
2312;PER;87;977;3856807
2312;PER;155;1862;7347506
2312;PER;46;268;1068201
2312;PER;21;160;638162
2312;PER;160;915;3645379
2312;PER;307;2051;8295775
2312;PER;277;1549;6185668
2312;PER;8;42;166018
2312;PER;587;2292;9157892
2312;PER;805;3444;13733210
2312;PER;1434;4084;16381342
2312;PER;200;326;1298507
2312;PER;4;23;91612
2312;PER;2546;8355;33651266
2312;PER;1876;4671;18879502
2312;PER;89;320;1273732
2312;PER;6259;13179;53144425
2312;PER;1015;3837;15326187
2312;PER;142;1083;4314431
2312;PER;1463;2947;11829082
2312;PER;273;1595;6352168
2312;PER;340;2618;10468099
2312;PER;457;2038;8116903
2312;PER;1376;4858;19627727
2312;PER;155;757;3013333
2312;PER;490;3984;16046818
2312;PER;43;301;1200641
2312;PER;674;2891;11524004
2312;PER;55;508;2029844
2312;PER;233;1063;4233730
2312;PER;414;1799;7216970
2312;PER;11;44;175055
2312;PER;1824;5636;22493238
2312;PER;320;28796;115249501
2312;PER;1;300;1182909
2312;PER;215;1845;7380548
2312;PER;10;6000;23898900
2312;PER;1;18666;73600598
2312;PER;0;7070;28160871
2312;PER;237;35531;139117381
2312;PER;86;7438;29326522
2312;PER;9;13;50509
2312;PER;130;5909;22718521
2312;PER;504;609;2341335
2312;PER;31;83;323493
2312;PER;30;68;267815
2312;PER;72;420;1688783
2312;PER;570;3808;15318774
2312;PER;577;1820;7321639
2312;PER;79;185;742564
2312;PER;30;132;529575
2312;PER;110;263;1058949
2312;PER;456;1128;4537296
2312;PER;16;40;160285
2312;PER;9;31;124317
2312;PER;124;273;1099503
2312;PER;428;2075;8346350
2312;PER;64;222;892187
2312;PER;11;61;243404
2312;PER;9;85;340726
2312;PER;64;275;1104613
2312;PER;96;345;1386559
2312;PER;16;60;240105
2312;PER;9;73;294378
2312;PER;137;815;3279520
2312;PER;74;228;916970
2312;PER;19;36;142945
2312;PER;1;300;1206963
2312;PER;1;10000;39999100
2312;PER;1;4769;18991826
2312;PER;200;122;488618
2312;PER;4;124;493816
2312;PER;1000;59;236712
2312;PER;2137;184752;739653291
2312;PER;44;1335;5227138
2312;PER;246;8620;33751594
2312;PER;140;3249;12721232
2312;PER;11;117;459515
2312;PER;148;3111;12181529
2312;PER;20;533;2132256
2312;PER;184;4407;17254517
2312;PER;170;1782;6976905
2312;PER;576;2246;8795622
2312;PER;275;2042;7995582
2312;PER;72;1183;4730686
2312;PER;36;950;3799858
2312;PER;2;105;411277
2312;PER;138;2689;10528983
2312;PER;24;222;868286
2312;PER;12;375;1467190
2312;PER;24;281;1100392
2312;PER;16;281;1124120
2312;PER;126;1979;7754443
2312;PER;1480;14392;56426966
2312;PER;23;1086;4343821
2312;PER;206;10398;40713424
2312;PER;44;4854;19413763
2312;PER;5072;2047;8167535
2312;PER;4;760;2922056
2312;PER;254;66207;264728552
2312;PER;75;9880;39140796
2312;PER;112;937;3625613
2312;PER;144;5080;20234402
2312;PER;6;0;235
2312;PER;209;39712;156716333
2312;PER;10;1;1958
2312;PER;31;3095;12116494
2312;PER;2;1011;3959048
2312;PER;2;975;3817544
2312;PER;3;960;3760575
2312;PER;400;1780;6891181
2312;PER;3;1013;3964373
2312;PER;4;1488;5826160
2312;PER;4;984;3852783
2312;PER;2;1096;4291311
2312;PER;45;12718;49797966
2312;PER;20;8632;33799284
2312;PER;15;341;1334848
2312;PER;42;10734;42034315
2312;PER;1;275;1076743
2312;PER;506;6963;27577229
2312;PER;237;11314;44427918
2312;PER;15;276;1091585
2312;PER;8;933;3652940
2312;PER;14;3549;13895979
2312;PER;18;361;1413666
2312;PER;50;941;3682462
2312;PER;66;14678;57469350
2312;PER;3;60;233046
2312;PER;22;236;940023
2312;PER;160;3242;12861320
2312;PER;40;800;3097160
2312;PER;55;2835;11100048
2312;PER;266;5348;21158972
2312;PER;1200;3334;13411371
2312;PER;15000;7850;31399294
2312;PER;1;2378;9410758
2312;PER;5;4833;19123021
2312;PER;1;100;394489
2312;PER;59;7591;30285392
2312;PER;670;66728;255035841
2312;PER;10000;3800;14917926
2312;PER;20;406;1595059
2312;PER;216;2751;10974414
2312;PER;121;5677;22650431
2312;PER;277;7555;30141968
2312;PER;221;3495;13942919
2312;PER;12;613;2444278
2312;PER;333;2923;11661495
2312;PER;32;131;524386
2312;PER;13;144;575652
2312;PER;4;85;338753
2312;PER;84;105;417586
2312;PER;466;2423;9665164
2312;PER;121;6397;25522109
2312;PER;87;2271;9059510
2312;PER;26;805;3210191
2312;PER;228;5863;23391968
2312;PER;325;15184;60713376
2312;PER;199;29100;116356641
2312;PER;785;11806;47205289
2312;PER;2440;58770;234544018
2312;PER;2117;15703;62779417
2312;PER;129;6220;24640444
2312;PER;1;59;233546
2312;PER;19;585;2334984
2312;PER;228;3084;12263390
2312;PER;4647;598996;2369605923
2312;PER;3;69;274533
2312;PER;276;13541;53521063
2312;PER;188;8793;34746461
2312;PER;220;940;3753103
2312;PER;379;2839;11163483
2312;PER;1119;5631;22273814
2312;PER;1286;7119;28349117
2312;PER;176;1140;4501333
2312;PER;3735;13528;53345520
2312;PER;64;243;970858
2312;PER;2031;6799;26926942
2312;PER;214;975;3884423
2312;PER;4813;11926;47129474
2312;PER;762;1623;6492094
2312;PER;207;956;3764813
2312;PER;2752;8704;34684904
2312;PER;1034;3330;13248237
2312;PER;1219;5392;21383963
2312;PER;17333;40078;157965240
2312;PER;1291;4846;19173737
2312;PER;167;1695;6779207
2312;PER;3237;8824;34811822
2312;PER;603;3640;14460034
2312;PER;158;1655;6572787
2312;PER;443;1900;7601709
2312;PER;90;539;2157311
2312;PER;1333;5340;21106412
2312;PER;304;1313;5164592
2312;PER;1026;8140;32205319
2312;PER;1045;3563;14025090
2312;PER;609;3380;13410650
2312;PER;137;886;3485808
2312;PER;613;2396;9496127
2312;PER;11;53;213395
2312;PER;821;6399;25410680
2312;PER;12;57;228955
2312;PER;92;170;681865
2312;PER;3751;14370;56510728
2312;PER;211;7767;30733185
2312;PER;3;39;155405
2312;PER;2;58;227514
2312;PER;12;285;1127597
2312;PER;50;439;1735791
2312;PER;250;5813;22760590
2312;PER;500;8155;31930136
2312;PER;285;5119;20248567
2312;PER;2298;70602;278201749
2312;PER;279;15319;60488750
2312;PER;16;1717;6854217
2312;PER;2;32;127070
2312;PER;4;343;1370787
2312;PER;3375;6556;25940242
2312;PER;1320;4006;15848960
2312;PER;554;4058;16163145
2312;PER;300;1746;6954580
2312;PER;20;534;2114413
2312;PER;1;12;47283
2312;PER;50;9500;37985845
2312;PER;5289;21938;87384217
2312;PER;26;2040;8021068
2312;PER;4768;28263;111441463
2312;PER;8;13710;52849397
2312;PER;35000;6162;24638819
2312;PER;280;7481;28963866
2312;PER;70;5851;22651854
2312;PER;1;569;2237565
2312;PER;4;506;1987924
2312;PER;2;513;2017419
2312;PER;11;392;1549902
2312;PER;200;10;39985
2312;PER;20;1000;3948540
2312;PER;83;900;3553686
2312;PER;1;50;197427
2312;PER;1;11221;44868360
2312;PER;1264;12401;49341360
2312;PER;678;30532;121562105
2312;PER;311;8763;34992613
2312;PER;45;1456;5772337
2312;PER;2673;37883;150993926
2312;PER;48;1074;4293320
2312;PER;2;35;139840
2312;PER;93;4745;18900544
2312;PER;700;11972;47663033
2312;PER;572;2438;9696940
2312;PER;40;747;2985527
2312;PER;50314;7427;29696294
2312;PER;15;139;554713
2312;PER;6400;1097;4383917
2312;PER;5200;936;3743466
2312;PER;200;48;191973
2312;PER;200;90;359949
2312;PER;137;1772;7042456
2312;PER;4;93;372265
2312;PER;240;10679;42965469
2312;PER;1;33;129982
2312;PER;1;43;169802
2312;PER;44;5143;20495459
2312;PER;35;2868;11465807
2312;PER;30;1693;6768038
2312;PER;4;617;2420708
2312;PER;1;14;53744
2312;PER;3500;1207;4826401
2312;PER;4;8528;34111232
2312;PER;1108;781;3115430
2312;PER;84;1969;7966859
2312;PER;113;5653;22866375
2312;PER;6;213;859852
2312;PER;760;8622;34875905
2312;PER;63;7202;28321176
2312;PER;6;283;1145566
2312;PER;345;9417;37822031
2312;PER;736;3111;12583709
2312;PER;835;24995;96766506
2312;PER;390;23990;93337707
2312;PER;13;138;550726
2312;PER;29;791;3200780
2312;PER;3;207;837563
2312;PER;993;7380;29472477
2312;PER;20;72;286311
2312;PER;3;111;439913
2312;PER;162;1868;7390753
2312;PER;131;435;1753605
2312;PER;70;367;1486457
2312;PER;126;1420;5620498
2312;PER;22;424;1678774
2312;PER;14;680;2689805
2312;PER;172;7050;27896266
2312;PER;144;2469;9768963
2312;PER;438;3515;13909634
2312;PER;29;247;977438
2312;PER;25;393;1555007
2312;PER;44;456;1803808
2312;PER;90;256;1012535
2312;PER;36;136;536537
2312;PER;12;236;934745
2312;PER;32;3929;15545714
2312;PER;12;825;3264327
2312;PER;10;796;3150214
2312;PER;42;1818;7192124
2312;PER;47;970;3838176
2312;PER;57;992;3923919
2312;PER;41;628;2483737
2312;PER;15;246;973007
2312;PER;11;367;1453872
2312;PER;14;473;1872972
2312;PER;14;336;1331212
2312;PER;13;175;692156
2312;PER;15;166;655358
2312;PER;14;273;1079721
2312;PER;450;7583;30005021
2312;PER;99;1279;5060103
2312;PER;114;2446;9677325
2312;PER;32;598;2365747
2312;PER;27;369;1458739
2312;PER;22;94;371579
2312;PER;135;1316;5208837
2312;PER;9;181;715422
2312;PER;12;80;315987
2312;PER;3;16;63269
2312;PER;120;852;3371634
2312;PER;24;172;681591
2312;PER;28;305;1206970
2312;PER;203;1805;7302229
2312;PER;47;6452;25372795
2312;PER;313;8496;33618216
2312;PER;381;36976;146305949
2312;PER;297;38122;150839605
2312;PER;2726;100890;399195736
2312;PER;62928;7754;31002487
2312;PER;3;132;519549
2312;PER;1;303;1197671
2312;PER;1;2340;9239584
2312;PER;1;3049;12189978
2312;PER;310;50;199619
2312;PER;54;53;211528
2312;PER;4270;30329;116607897
2312;PER;450;9900;39426750
2312;PER;13;200;781324
2312;PER;19;412;1612217
2312;PER;0;14;54229
2312;PER;307;4682;18333218
2312;PER;30;592;2318248
2312;PER;243;3535;13840928
2312;PER;395;4384;17462847
2312;PER;197;3853;15371218
2312;PER;421;4654;18301527
2312;PER;0;1;4987
2312;PER;3;52;206523
2312;PER;22;4323;17287158
2312;PER;2;35;138029
2312;PER;2826;2228508;8790169177
2312;PER;1124;28279;113113855
2312;PER;847;16281;63994641
2312;PER;11165;106086;412853763
2312;PER;3629;178578;699217970
2312;PER;3414;95376;370252762
2312;PER;237;7387;28709617
2312;PER;15917;188632;735306979
2312;PER;20;76;293282
2312;PER;302;6746;25970841
2312;PER;1132;6735;25983696
2312;PER;114;4497;17288765
2312;PER;3770;93087;358877239
2312;PER;429;23333;91125488
2312;PER;144;5397;20751132
2312;PER;47;1599;6228361
2312;PER;7795;100099;389571877
2312;PER;794;4075;15669023
2312;PER;8944;37161;144742091
2312;PER;398;5195;19975326
2312;PER;52727;4932;19233435
2312;PER;37000;2264;8703073
2312;PER;4000;46;178438
2312;PER;100923;10323;39691396
2312;PER;37;688;2646844
2312;PER;538;3121;11999575
2312;PER;9;709;2726585
2312;PER;178636;29382;112966862
2312;PER;610;7343;28349310
2312;PER;46;1076;4151063
2312;PER;301;2665;10248072
2312;PER;39;351;1403768
2312;PER;1;2481;9539627
2312;PER;196;699;2688676
2312;PER;49;297;1140909
2312;PER;6;654;2513429
2312;PER;109;10374;40222742
2312;PER;341;7638;30549793
2312;PER;454;12350;48220600
2312;PER;53;1109;4407766
2312;PER;32;2984;11470991
2312;PER;2;29;110807
2312;PER;18800;3871;15082249
2312;PER;7000;2252;8659781
2312;PER;35610;1644;6416693
2312;PER;10000;4542;17462281
2312;PER;200;1133;4354709
2312;PER;108;546;2099189
2312;PER;20500;18717;71962117
2312;PER;134;137;547628
2312;PER;57;4331;16650834
2312;PER;10000;2214;8511910
2312;PER;2503;2385;9169026
2312;PER;136;176;675495
2312;POL;675;420;1659808
2312;POL;235;2;9399
2312;POL;1215;7279;28575680
2312;POL;405;2405;9621304
2312;POL;30;60;239966
2312;POL;52461;10025;39423383
2312;POL;1;0;40
2312;POL;8;36774;147094010
2312;POL;2;7504;30015205
2312;POL;1;340;1359009
2312;POL;44575;13582;54288431
2312;POL;16100;2496;9955922
2312;POL;18200;3236;12815356
2312;POL;96800;17134;67380997
2312;POL;135250;23922;94075418
2312;POL;63800;13398;53902968
2312;POL;863100;118729;466704658
2312;POL;414700;62892;247615779
2312;POL;13379;2485;9996108
2312;POL;1200;216;863678
2312;POL;22451;4414;17700122
2312;POL;119416;15643;62419936
2312;POL;353875;137043;551222788
2312;POL;143000;22861;91103848
2312;POL;113000;18080;72054264
2312;POL;60920;12077;48589112
2312;POL;50550;8428;33748454
2312;POL;107600;18798;75351424
2312;POL;11680;2938;11818582
2312;POL;600;180;719897
2312;POL;241250;42468;169110443
2312;POL;356086;64704;257003004
2312;POL;164745;52219;206618288
2312;POL;530;53;209708
2312;POL;5950;1952;7787602
2312;POL;28700;4449;17747513
2312;POL;26300;4089;16313270
2312;POL;21000;3150;12387659
2312;POL;28700;4305;16929800
2312;POL;28800;5184;20511844
2312;POL;8850;1541;6058155
2312;POL;15650;2737;10761533
2312;POL;22300;3568;14234714
