DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
2311;BRA;941;22639;93141766
2311;BRA;2;14148;56238063
2311;BRA;1;50;199495
2311;BRA;100;6;23851
2311;BRA;6;25;100848
2311;BRA;800;48;190804
2311;BRA;36;28;111621
2311;BRA;66;2507;10122245
2311;BRA;1;50;202356
2311;BRA;2;15262;62829208
2311;BRA;624;2321;9200556
2311;BRA;1;227952;932855217
2311;BRA;96425;34662;138879497
2311;BRA;1050;189;751292
2311;BRA;45;149;588590
2311;BRA;1114;4548;18031394
2311;BRA;14;56;221960
2311;BRA;62;174;687679
2311;BRA;3351;15537;61624451
2311;BRA;1036;6153;24462339
2311;BRA;132;406;1608417
2311;BRA;496;5;20166
2311;BRA;2;214;882926
2311;BRA;20;32;128383
2311;BRA;2126;8508;34192271
2311;BRA;2;325;1312571
2311;BRA;3;380;1548984
2311;BRA;2;12000;48988920
2311;BRA;16;600;2469954
2311;BRA;844;1361;5493001
2311;BRA;72;254;1008332
2311;BRA;288;1408;5580707
2311;BRA;14;71;279669
2311;BRA;72;254;1008332
2311;BRA;582;2760;10937868
2311;BRA;480;2934;11629114
2311;BRA;52;226;895767
2311;BRA;21;80;318354
2311;BRA;494;318760;1276653086
2311;BRA;3;2;6210
2311;BRA;90;47;186295
2311;BRA;46;59870;241706565
2311;BRA;5759;4782059;19181778398
2311;BRA;157834;1652;6682623
2311;BRA;169439;1676;6899117
2311;BRA;110006;1138;4543814
2311;BRA;3;741;2945542
2311;BRA;21;532;2146534
2311;BGR;1;50;205830
2311;BGR;669;3947;15935395
2311;BGR;55;336;1356496
2311;BGR;40;10;40372
2311;BGR;1200;326;1320977
2311;CAN;10250;1650;6677732
2311;CAN;1400;266;1076531
2311;CAN;84;1747;7067336
2311;CAN;283;8895;35976685
2311;CAN;227;5890;23822730
2311;CAN;112;2867;11593952
2311;CAN;483;4087;16595254
2311;CAN;2448;20167;81733451
2311;CAN;1;13;53549
2311;CAN;130;1987;8034621
2311;CAN;9;133;539740
2311;CAN;4;52;208858
2311;CAN;15;229;926112
2311;CAN;16680;7815;31532065
2311;CAN;2440;1316;5387202
2311;CAN;5;70;283986
2311;CAN;10400;2288;9068648
2311;CAN;100;25;99089
2311;CAN;2000;440;1743971
2311;CAN;18;192;761005
2311;CAN;12712;3110;12639540
2311;CAN;1527;1356;5379795
2311;CAN;2230;429;1755758
2311;CAN;7161;4267;17323975
2311;CAN;5992;1268;5194316
2311;CAN;256;1463;5861445
2311;CAN;338;3713;14764019
2311;CAN;480;4674;18587750
2311;CAN;160;881;3501259
2311;CAN;851;3298;13111437
2311;CAN;720;1843;7326886
2311;CAN;1565;7201;28624862
2311;CAN;38;291;1157260
2311;CAN;150;1215;4831861
2311;CAN;3932;23872;96243090
2311;CAN;122;2740;11230550
2311;CAN;470;14438;59424320
2311;CAN;310;8250;33920728
2311;CAN;185;4216;17329382
2311;CAN;13;145;592757
2311;CAN;8;243;999302
2311;CAN;8;644;2651413
2311;CAN;1;12;49067
2311;CAN;4;15;62776
2311;CAN;3;1071;4408374
2311;CAN;12;3678;15141806
2311;CAN;4;962;3961148
2311;CAN;4;1242;5111158
2311;CAN;12;2421;9966758
2311;CAN;29;416;1711018
2311;CAN;66;1025;4215663
2311;CAN;8;652;2683358
2311;CAN;4;73;301458
2311;CAN;15;8;30451
2311;CAN;140;70;284210
2311;CAN;648;65;257586
2311;CAN;37;836;3373113
2311;CAN;22;429;1734389
2311;CAN;49;1161;4700637
2311;CAN;449;15003;60691861
2311;CAN;421;11836;47845460
2311;CAN;10;169;694638
2311;CAN;26;525;2121059
2311;CAN;231;5129;20748074
2311;CAN;795;6104;24640989
2311;CAN;1670;13077;52875325
2311;CAN;8;83;341677
2311;CAN;34;426;1731865
2311;CAN;61;1327;5358885
2311;CAN;40;578;2377742
2311;CAN;20;1605;6379701
2311;CAN;8;121;490438
2311;CAN;50;190;769896
2311;CAN;33;1489;6010461
2311;CAN;7;85;350980
2311;CAN;4;1456;5787731
2311;CAN;9;3312;13165498
2311;CAN;14;3472;13801512
2311;CAN;9;2824;11225654
2311;CAN;1;220;874520
2311;CAN;1;14;56723
2311;CAN;6;768;3052869
2311;CAN;19;290;1169574
2311;CAN;15;200;797878
2311;CAN;12;215;867552
2311;CAN;1440;2016;8074201
2311;CAN;160;400;1602024
2311;CAN;960;1344;5382801
2311;CAN;1;240;954022
2311;CAN;5600;1554;6271775
2311;CAN;8000;1124;4537802
2311;CAN;1250;370;1465291
2311;CAN;11700;1847;7491545
2311;CAN;17825;2994;12151847
2311;CAN;480;618;2544745
2311;CAN;15000;4050;16220493
2311;CAN;2800;615;2445757
2311;CAN;14640;1290;5244869
2311;CAN;91;625;2540712
2311;CAN;750;195;798004
2311;CAN;11780;2179;8886006
2311;CAN;70135;9807;40199239
2311;CAN;110117;34955;142484663
2311;CAN;67726;9463;38956732
2311;CAN;126744;17541;72040497
2311;CAN;15636;10338;41823078
2311;CAN;36300;5445;22414833
2311;CAN;38262;23042;92812703
2311;CAN;30162;9325;38020089
2311;CAN;5370;821;3329936
2311;CAN;131975;17410;70629297
2311;CAN;8000;2080;8268187
2311;CAN;1640;3717;15112541
2311;CAN;7134;17645;71740865
2311;CAN;16076;33333;135526116
2311;CAN;422;2240;8908122
2311;CAN;5600;1008;4092631
2311;CAN;5600;1008;4092631
2311;CAN;1197;7881;31327684
2311;CAN;838;5841;23218501
2311;CAN;11199;3593;14220418
2311;CAN;1580;269;1089694
2311;CAN;6085;1037;4208872
2311;CAN;3200;986;3908080
2311;CAN;247;1266;5193505
2311;CAN;205;1368;5579167
2311;CAN;492;2519;10271234
2311;CAN;78;480;1947654
2311;CAN;50;288;1169323
2311;CAN;80;418;1697143
2311;CAN;180;1310;5320421
2311;CAN;40;271;1098677
2311;CAN;28;263;1083781
2311;CAN;214;804;3288188
2311;CAN;14;59;242121
2311;CAN;1883;6709;27479854
2311;CAN;6800;2178;8659018
2311;CAN;12950;1779;7220977
2311;CAN;60342;8352;33835323
2311;CAN;1500;750;2981318
2311;CAN;1890;2608;10372394
2311;CAN;24;21140;86511856
2311;CAN;4;8;32914
2311;CAN;58827;30247;121013883
2311;CAN;1000;12000;48446280
2311;CAN;210474;57052;233365381
2311;CAN;5255;860;3506162
2311;CAN;14872;2640;10791259
2311;CAN;4000;720;2863325
2311;CAN;12830;2693;10973296
2311;CAN;1131;547;2169716
2311;CAN;5134;1654;6611212
2311;CAN;596;1476;5884871
2311;CAN;39559;181910;733310945
2311;CAN;10;10;39751
2311;CAN;11;123;490357
2311;CAN;6216;30002;120119030
2311;CAN;825;6411;25723663
2311;CAN;3683;19893;79855707
2311;CAN;27;130;534936
2311;CAN;20457;35352;142414683
2311;CAN;469;2866;11420752
2311;CAN;2462;17877;72016730
2311;CAN;4098;19387;77880672
2311;CAN;160;874;3469072
2311;CAN;29;178;706572
2311;CAN;593;1737;6972585
2311;CAN;115;860;3418577
2311;CAN;6363;10496;42376324
2311;CAN;33;149;591692
2311;CAN;630;4550;18132244
2311;CAN;1730;2854;11521494
2311;CAN;69;1196;4754208
2311;CAN;102;1768;7027959
2311;CAN;457;4221;17072524
2311;CAN;1327;30756;124393961
2311;CAN;8;2088;8544785
2311;CAN;246;60406;247199240
2311;CAN;100;17888;73203599
2311;CAN;50;6506;26624699
2311;CAN;22;4246;17376033
2311;CAN;100;10050;40098395
2311;CAN;2;20;82354
2311;CAN;20841;7854;31388506
2311;CAN;4;33277;134589483
2311;CAN;1;50;198179
2311;CAN;1;27672;111918103
2311;CAN;1;15446;62470288
2311;CAN;2;12967;52445606
2311;CAN;1480;414;1675734
2311;CAN;250;3;9975
2311;CAN;105;2553;10378132
2311;CAN;7412;8735;35264855
2311;CAN;11;6000;24341640
2311;CAN;8000;1280;5126477
2311;CAN;147257;37826;152873529
2311;CAN;1800;288;1185900
2311;CAN;102176;14743;59650078
2311;CAN;4200;1007;4144583
2311;CAN;24876;27213;109739204
2311;CAN;17650;5665;22943124
2311;CAN;133036;33792;135121641
2311;CAN;366950;50700;205100855
2311;CAN;553900;82131;331981562
2311;CAN;22049;29495;119855414
2311;CAN;18725;5102;20481815
2311;CAN;9550;1763;7009181
2311;CAN;1604;409;1650403
2311;CAN;1600;321;1296745
2311;CAN;2330;934;3769524
2311;CAN;2320;2150;8611416
2311;CAN;24386;2944;11970784
2311;CAN;826;4610;18611446
2311;CAN;4;66;268464
2311;CAN;48978;14267;58321975
2311;CAN;40670;6498;26488129
2311;CAN;156256;17687;72007984
2311;CAN;1200;600;2434164
2311;CAN;1760;1808;7166135
2311;CAN;10389;62017;255274142
2311;CAN;973;3481;13842704
2311;CAN;426473;119882;483203249
2311;CAN;4050;573;2277090
2311;CAN;17353;2574;10235166
2311;CAN;5673;1484;5934791
2311;CAN;16200;1555;6278638
2311;CAN;37098;6477;26041207
2311;CAN;178050;64491;258410830
2311;CAN;376;1995;8116526
2311;CAN;22105;68870;279621312
2311;CAN;984;344;1395068
2311;CAN;410;54;220547
2311;CAN;16;4866;19257401
2311;CAN;15135;34316;139521650
2311;CAN;1459;730;2968027
2311;CAN;0;11980;48325283
2311;CAN;1;12657;51796621
2311;CAN;7;350;1401366
2311;CAN;620;114;462917
2311;CAN;240;2;9744
2311;CAN;40;0;1647
2311;CAN;300;75;305414
2311;CAN;15;68;269318
2311;CAN;226;2323;9408078
2311;CAN;10;190;767066
2311;CAN;8185;27927;114934023
2311;CAN;5;1;4117
2311;CAN;510;4825;19860900
2311;CAN;68;182;736343
2311;CAN;65;321;1294727
2311;CAN;28;53;213002
2311;CAN;124;508;2052265
2311;CAN;28;94;381030
2311;CAN;2499;6707;27075697
2311;CAN;60;259;1045632
2311;CAN;40;83;336298
2311;CAN;32580;5864;23733872
2311;CAN;7100;710;2873448
2311;CAN;4700;562;2269259
2311;CAN;71650;7223;29230657
2311;CAN;9475;2813;11481129
2311;CAN;8000;53040;214658714
2311;CAN;320;108;442626
2311;CAN;582;620;2510791
2311;CAN;9984;2612;10673976
2311;CAN;9600;1728;6993406
2311;CAN;17095;4103;16651936
2311;CAN;167860;16786;67934788
2311;CAN;80588;8152;32993660
2311;CAN;1746;3151;12789450
2311;CAN;2380;5593;22705251
2311;CAN;14;32;131201
2311;CAN;650;2282;9262669
2311;CAN;1928;2537;10269137
2311;CAN;19716;23564;95644868
2311;CAN;26373;6398;25982426
2311;CAN;254;3055;12443210
2311;CAN;336580;47191;190027096
2311;CAN;204332;25676;102753272
2311;CAN;5640;1286;5098736
2311;CAN;9300;2829;11212147
2311;CAN;412660;61041;246534027
2311;CAN;2836;3306;13262270
2311;CAN;135415;21987;89316995
2311;CAN;9000;900;3561993
2311;CAN;20160;2241;8869363
2311;CAN;2752;965;3940645
2311;CAN;34353;17190;69136974
2311;CAN;1003;7523;30621161
2311;CAN;273;2;7146
2311;CAN;1200;167;672843
2311;CAN;3125;628;2533770
2311;CAN;4800;658;2652647
2311;CAN;124;111;446666
2311;CAN;1340;318;1281064
2311;CAN;288;796;3209880
2311;CAN;333622;48653;196777424
2311;CAN;254800;35371;143057150
2311;CAN;2772;2952;11939394
2311;CAN;10250;1835;7470635
2311;CAN;6740;2040;8396673
2311;CAN;260;2148;8691573
2311;CAN;200;64;256324
2311;CAN;1600;208;841258
2311;CAN;2500;325;1314466
2311;CAN;1700;495;2001630
2311;CAN;32;49;198147
2311;CAN;2100;538;2188650
2311;CAN;320;69;278441
2311;CAN;14640;3514;14265743
2311;CAN;1555;2022;8207593
2311;CAN;1307;2321;9422146
2311;CAN;7805;15334;62256716
2311;CAN;233;538;2185295
2311;CAN;585;2053;8336909
2311;CAN;609;1184;4805797
2311;CAN;35490;4969;20173261
2311;CAN;6550;1376;5584736
2311;CAN;2640;1109;4501894
2311;CAN;12723;7845;31852242
2311;CAN;2500;1019;4052400
2311;CAN;1228;1509;6049090
2311;CAN;243;7076;28706907
2311;CAN;3950;632;2531198
2311;CAN;26600;4040;16288289
2311;CAN;400;72;285377
2311;CAN;2950;826;3273909
2311;CAN;40200;5365;21700414
2311;CAN;4150;13446;54382481
2311;CAN;99323;18722;75892194
2311;CAN;17250;1738;7048933
2311;CAN;42350;5389;21605596
2311;CAN;2380;524;2135365
2311;CAN;18020;2615;10761006
2311;CAN;1450;363;1470641
2311;CAN;80;15;60545
2311;CAN;5751;6014;24708350
2311;CAN;4392;35233;140987421
2311;CAN;1297;8814;35560033
2311;CAN;3;7;28687
2311;CAN;6;39;157641
2311;CAN;981;5106;20459978
2311;CAN;43289;297876;1204616235
2311;CAN;66;217;864687
2311;CAN;10;29;117699
2311;CAN;10443;51402;207327000
2311;CAN;1270;4936;19659239
2311;CAN;14950;79911;324019600
2311;CAN;15;56;224093
2311;CAN;3;21;85185
2311;CAN;1758;6912;27646127
2311;CAN;2423;13872;55467273
2311;CAN;10385;67235;272323020
2311;CAN;20;78;310194
2311;CAN;178;639;2558594
2311;CAN;2631;15118;61640288
2311;CAN;181;2027;8273053
2311;CAN;9311;38036;154184190
2311;CAN;1101;5682;22826541
2311;CAN;32045;173242;693539738
2311;CAN;2594;14025;56525908
2311;CAN;2578;16141;65017598
2311;CAN;732;3198;12941365
2311;CAN;19814;71125;288570788
2311;CAN;560;3;12601
2311;CAN;7500;1350;5463599
2311;CAN;9800;980;3966168
2311;CAN;600;78;314639
2311;CAN;30700;3070;12424628
2311;CAN;26375;2489;10040036
2311;CAN;1445;423;1729469
2311;CAN;2016;1952;7859055
2311;CAN;4354;1002;4030972
2311;CAN;1284;1261;5086216
2311;CAN;422559;105284;427276526
2311;CAN;21910;2221;8988631
2311;CAN;10951;16619;67475619
2311;CAN;43075;4497;18197830
2311;CAN;14045;37603;152673547
2311;CAN;21360;37093;150597273
2311;CAN;7080;21314;86533539
2311;CAN;6415;35283;143252242
2311;CAN;275;418;1697143
2311;CAN;1650;3925;15935683
2311;CAN;278240;41503;168498337
2311;CAN;300;66;267970
2311;CAN;634;1011;4090009
2311;CAN;207603;700507;2844133390
2311;CAN;484;5324;21599405
2311;CAN;2668;1336;5330436
2311;CAN;6;54;214655
2311;CAN;132260;31476;127644955
2311;CAN;543444;73515;295599063
2311;CAN;833480;110802;444751607
2311;CAN;1120;239;964081
2311;CAN;57530;17309;69879722
2311;CAN;1150;538;2132459
2311;CAN;321782;54301;218677527
2311;CAN;14238;4096;16461078
2311;CAN;219350;18325;73982718
2311;CAN;315664;99093;399590543
2311;CAN;32150;5067;20499765
2311;CAN;93175;12839;51434474
2311;CAN;105438;15600;63580535
2311;CAN;83725;52606;209944216
2311;CAN;7041;44123;181412675
2311;CAN;315;2205;8902004
2311;CAN;13;85;334432
2311;CAN;7322;46771;185196583
2311;CAN;25;169;668863
2311;CAN;231;1767;7002043
2311;CAN;75;521;2062988
2311;CAN;58;450;1780205
2311;CAN;290;1142;4520882
2311;CAN;5099;16577;67438590
2311;CAN;39;195;789186
2311;CAN;400;128;506595
2311;CAN;550;6;22186
2311;CAN;230;76;302382
2311;CAN;3203;11189;44811134
2311;CAN;896;2687;10762437
2311;CAN;61;256;1023693
2311;CAN;3064;9486;37991999
2311;CAN;3309;13144;52644151
2311;CAN;25;307;1243817
2311;CAN;30509;6447;25957497
2311;CAN;15555;3599;14819844
2311;CAN;407;3706;14948729
2311;CAN;850;4545;18380276
2311;CAN;1700;8509;34436859
2311;CAN;1384;1155755;4636653276
2311;CAN;157;2987;11889465
2311;CAN;230;3963;15774918
2311;CAN;90;1512;6018773
2311;CAN;84;905;3601710
2311;CAN;5031;1130;4496485
2311;CAN;403334;5851;23711218
2311;COL;131;2237;9032316
2311;COL;806;14139;58220796
2311;COL;12;330;1313342
2311;COL;620;9979;40322538
2311;COL;469;8843;36381844
2311;COL;18;1004;3980066
2311;COL;111;4299;17420549
2311;COL;20;427;1699467
2311;COL;31;1165;4737702
2311;COL;4;65;258863
2311;COL;78;1085;4320699
2311;COL;132;3435;13673283
2311;COL;237;2840;11492295
2311;COL;178;1159;4613597
2311;COL;299;922;3733216
2311;COL;1;80;322109
2311;COL;25;348;1408151
2311;COL;799;8893;35399820
2311;COL;876;5182;20626797
2311;COL;43;189;753103
2311;COL;552;2481;9875644
2311;COL;2;109;441014
2311;COL;48;2267;9172977
2311;COL;167;884;3520425
2311;COL;859;3985;16126722
2311;COL;503;2517;10019904
2311;COL;4065;10459;41670308
2311;COL;1792;3413;13810763
2311;COL;275;9034;36683106
2311;COL;13;360;1465545
2311;COL;20;480;1952144
2311;COL;315;1303;5314005
2311;COL;482;4445;18044058
2311;COL;497;5869;23701919
2311;COL;23;174;708537
2311;COL;541;14037;57114903
2311;COL;285;5928;24151655
2311;COL;24;447;1790582
2311;COL;274;4768;19439277
2311;COL;173;1624;6623230
2311;COL;18;444;1809446
2311;COL;394;4219;17083948
2311;COL;68;370;1510569
2311;COL;42;674;2749907
2311;COL;37;1155;4709280
2311;COL;209;2859;11656382
2311;COL;68;247;1007005
2311;COL;51;186;756569
2311;COL;118;649;2645402
2311;COL;52;1129;4576178
2311;COL;15;174;696400
2311;COL;211;1111;4531585
2311;COL;4848;12142;49269008
2311;COL;78;323;1318114
2311;COL;1;23;91890
2311;COL;20;1403;5706829
2311;COL;10;936;3804593
2311;COL;10;196;806293
2311;COL;49;3047;12393677
2311;COL;7;343;1394242
2311;COL;182;12156;49520787
2311;COL;88;3074;12509923
2311;COL;23;803;3272529
2311;COL;16;2066;8318265
2311;COL;366;7487;30491465
2311;COL;40;991;4022453
2311;COL;13;292;1195870
2311;COL;2;39;156192
2311;COL;4;278;1138538
2311;COL;93;3155;12825675
2311;COL;10;195;793062
2311;COL;4;328;1332299
2311;COL;30;338;1370029
2311;COL;34;862;3520403
2311;COL;19;236;961664
2311;COL;25;241;980648
2311;COL;5;166;674385
2311;COL;16;2477;10130034
2311;COL;5;310;1243451
2311;COL;131;4595;18534711
2311;COL;75;776;3163319
2311;COL;74;938;3773732
2311;COL;106;1933;7777149
2311;COL;128;8244;33484997
2311;COL;6;74;303647
2311;COL;1;52;212381
2311;COL;9;556;2269447
2311;COL;13;357;1470816
2311;COL;473;10966;44711745
2311;COL;48;294;1197546
2311;COL;103;6392;26062303
2311;COL;30;1521;6092978
2311;COL;72;2627;10736837
2311;COL;8;245;993423
2311;COL;9;111;449777
2311;COL;935;4919;19738149
2311;COL;135;758;3055072
2311;COL;32;295;1202070
2311;COL;34;676;2751503
2311;COL;27;985;4015175
2311;COL;38;2387;9775682
2311;COL;191;6126;25061679
2311;COL;46;1728;7010352
2311;COL;4;196;794592
2311;COL;95;8145;32836278
2311;COL;319;8362;33757396
2311;COL;258;3722;15177944
2311;COL;147;3661;14838243
2311;COL;316;2470;10071521
2311;COL;20;248;1007893
2311;COL;141;3608;14705833
2311;COL;467;11215;45502310
2311;COL;615;14049;56969518
2311;COL;407;3862;15572593
2311;COL;58;933;3794594
2311;COL;12;184;751350
2311;COL;110;1107;4513645
2311;COL;67;832;3386387
2311;COL;5;14;58055
2311;COL;15;97;396531
2311;COL;192;8867;35855688
2311;COL;30;529;2174814
2311;COL;239;3616;14333339
2311;COL;1631;28823;118683767
2311;COL;297;3114;12822220
2311;COL;240;7568;31161059
2311;COL;101;3170;13040283
2311;COL;90;2017;8299469
2311;COL;27;0;1481
2311;COL;766;4362;17594074
2311;COG;2;6654;26862170
2311;KOR;44830;31255;127219347
2311;KOR;40;450;1825623
2311;KOR;83335;54957;219236831
2311;KOR;1767;18264;74119531
2311;KOR;1950;1055;4269778
2311;KOR;3155;2436;9770490
2311;KOR;70;1;2865
2311;KOR;60;1;2385
2311;KOR;78690;52932;214437622
2311;KOR;17000;4420;18200278
2311;KOR;10280;6461;26353810
2311;KOR;385;13475;55471050
2311;KOR;341;12133;48227899
2311;KOR;16;517;2056235
2311;KOR;1;32;128515
2311;KOR;175;4795;19068948
2311;KOR;8;297;1180602
2311;KOR;5;224;888433
2311;KOR;2;20;79343
2311;KOR;31;410;1629310
2311;KOR;12;496;1971486
2311;KOR;2;2;7950
2311;KOR;5029;3747;15211717
2311;KOR;1498;11979;49022021
2311;KOR;46930;19109;75793716
2311;KOR;3300;528;2174151
2311;KOR;188700;33450;135412979
2311;KOR;180;25;100216
2311;KOR;46380;19926;81235609
2311;KOR;10800;2052;8449541
2311;KOR;10080;3181;12643966
2311;KOR;467;3181;13098477
2311;KOR;43250;7471;29808945
2311;KOR;212820;40247;163664804
2311;KOR;17689;11150;44340255
2311;KOR;31041;13756;55787047
2311;KOR;15060;2512;9988231
2311;KOR;184340;34695;138632438
2311;KOR;37388;26867;108913231
2311;KOR;406;1322;5373348
2311;KOR;200;2;8155
2311;KOR;13440;5234;20788834
2311;KOR;13800;2622;10501267
2311;KOR;118200;22458;89945637
2311;KOR;9720;2246;8903764
2311;KOR;56870;24151;99168852
2311;KOR;216000;41040;168990818
2311;KOR;800;220;905896
2311;KOR;1804;13750;55511363
2311;KOR;13480;4934;19652853
2311;KOR;8650;1576;6470193
2311;KOR;96900;18627;75505732
2311;KOR;37630;16120;65296691
2311;KOR;205783;37650;151991935
2311;KOR;4575;915;3694029
2311;KOR;2700;1071;4356717
2311;KOR;108;11;44197
2311;KOR;100;10;40923
2311;KOR;599;60;245131
2311;KOR;28;12;48789
2311;KOR;600;102;420006
2311;KOR;2400;408;1680026
2311;KOR;2750;1061;4223491
2311;KOR;5100;969;3951039
2311;KOR;152300;29116;118643313
2311;KOR;18891;8465;34554574
2311;KOR;37400;7124;28930887
2311;KOR;5310;3114;12342914
2311;KOR;2;2;8233
2311;KOR;191;191;786269
2311;KOR;58;58;238762
2311;KOR;131;131;539273
2311;KOR;1;1;4092
2311;KOR;136;136;556557
2311;KOR;37;37;151416
2311;KOR;91;91;372402
2311;KOR;2;2;8074
2311;KOR;259;259;1045632
2311;KOR;97;97;391607
2311;KOR;162;162;654025
2311;KOR;1;1;4047
2311;KOR;196;196;793234
2311;KOR;65;65;263062
2311;KOR;112;112;453276
2311;KOR;34990;15778;62535226
2311;KOR;8720;2221;8802296
2311;KOR;36170;16309;66646456
2311;KOR;25500;4842;19937869
2311;KOR;78;408;1680026
2311;KOR;40950;6962;27775619
2311;KOR;300;3;12171
2311;KOR;9240;3142;12745283
2311;KOR;240;2;9880
2311;KOR;600;10677;43692702
2311;KOR;4500;689;2752749
2311;KOR;91900;14260;57647077
2311;KOR;6600;990;3974230
2311;KOR;2100;441;1793013
2311;KOR;5980;1435;5845287
2311;KOR;3150;513;2066334
2311;KOR;327492;52420;211124349
2311;KOR;168;297;1209003
2311;KOR;4160;1069;4281396
2311;KOR;600;168;683053
2311;KOR;239260;72087;292196596
2311;KOR;25060;4609;18321190
2311;KOR;71700;13026;51787658
2311;KOR;13220;3172;12944022
2311;KOR;4960;1962;7876216
2311;KOR;523;6045;24210466
2311;KOR;600;6;24465
2311;KOR;5400;799;3288141
2311;KOR;4800;1334;5400464
2311;KOR;900;153;619208
2311;KOR;77580;19851;80621766
2311;KOR;28130;4694;18870403
2311;KOR;839420;149157;601705020
2311;KOR;9000;1710;6800396
2311;KOR;40;61;246662
2311;KOR;67950;10815;43744792
2311;KOR;325650;99050;396851498
2311;KOR;47180;8392;33351754
2311;KOR;126380;22616;90304853
2311;KOR;11550;1964;8082924
2311;KOR;610;276;1105073
2311;KOR;1080;7;29843
2311;KOR;3600;4;14617
2311;KOR;340;3;13824
2311;KOR;35690;8810;35637044
2311;KOR;10700;2033;8200776
2311;KOR;104513;20800;83926621
2311;KOR;11690;1637;6554681
2311;KOR;87505;25556;102647854
2311;KOR;3740;711;2824699
2311;KOR;3200;1600;6496240
2311;KOR;52900;7862;31634783
2311;KOR;25040;8126;33300560
2311;KOR;10200;1798;7148007
2311;KOR;3300;594;2361203
2311;KOR;150;26;102129
2311;KOR;360;7542;31028000
2311;KOR;360;8095;33306371
2311;KOR;240;2304;9301686
2311;KOR;72;1327;5460979
2311;KOR;678;9130;36427775
2311;KOR;168;8202;33301797
2311;CIV;1;39;158626
2311;CIV;1;1197;4854169
2311;CRI;700;875;3580789
2311;CRI;380;247;1010806
2311;CRI;25;35;143436
2311;CRI;6;19;77672
2311;CRI;50;30;122770
2311;CRI;20;63;256180
2311;CRI;32;664;2659360
2311;CRI;15;242;969225
2311;CRI;51;419;1678120
2311;CRI;5;14;56474
2311;CRI;14;65;266001
2311;CRI;1;26;105910
2311;CRI;126;1525;6090994
2311;CRI;33;756;3093556
2311;CRI;551;4364;17478482
2311;CRI;18;366;1496320
2311;CRI;2;12;49616
2311;CRI;23;152;613949
2311;CRI;1;15;62694
2311;CRI;3;34;137150
2311;CRI;2;23;90950
2311;CRI;132;433;1771815
2311;CRI;71;706;2889185
2311;CRI;8;135;534774
2311;CRI;12;238;941474
2311;CRI;166;2591;10375108
2311;CRI;4;45;178733
2311;CRI;7;168;664628
2311;CRI;76;912;3652615
2311;CRI;10;127;500658
